Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Ireland,IRL,2019-02-28 04:00:00,2019-02-28 04:00:00,47.13
Ireland,IRL,2019-02-28 05:00:00,2019-02-28 05:00:00,49.04
Ireland,IRL,2019-02-28 06:00:00,2019-02-28 06:00:00,56.04
Ireland,IRL,2019-02-28 07:00:00,2019-02-28 07:00:00,61.1
Ireland,IRL,2019-02-28 08:00:00,2019-02-28 08:00:00,69.65
Ireland,IRL,2019-02-28 09:00:00,2019-02-28 09:00:00,69.65
Ireland,IRL,2019-02-28 10:00:00,2019-02-28 10:00:00,61.1
Ireland,IRL,2019-02-28 11:00:00,2019-02-28 11:00:00,58.66
Ireland,IRL,2019-02-28 12:00:00,2019-02-28 12:00:00,55.84
Ireland,IRL,2019-02-28 13:00:00,2019-02-28 13:00:00,53.77
Ireland,IRL,2019-02-28 14:00:00,2019-02-28 14:00:00,54.07
Ireland,IRL,2019-02-28 15:00:00,2019-02-28 15:00:00,55.15
Ireland,IRL,2019-02-28 16:00:00,2019-02-28 16:00:00,62.45
Ireland,IRL,2019-02-28 17:00:00,2019-02-28 17:00:00,71.58
Ireland,IRL,2019-02-28 18:00:00,2019-02-28 18:00:00,93.48
Ireland,IRL,2019-02-28 19:00:00,2019-02-28 19:00:00,75.8
Ireland,IRL,2019-02-28 20:00:00,2019-02-28 20:00:00,57.31
Ireland,IRL,2019-02-28 21:00:00,2019-02-28 21:00:00,55.7
Ireland,IRL,2019-02-28 22:00:00,2019-02-28 22:00:00,55.05
Ireland,IRL,2019-02-28 23:00:00,2019-02-28 23:00:00,51.94
Ireland,IRL,2019-03-01 00:00:00,2019-03-01 00:00:00,50.21
Ireland,IRL,2019-03-01 01:00:00,2019-03-01 01:00:00,50.0
Ireland,IRL,2019-03-01 02:00:00,2019-03-01 02:00:00,47.07
Ireland,IRL,2019-03-01 03:00:00,2019-03-01 03:00:00,47.0
Ireland,IRL,2019-03-01 04:00:00,2019-03-01 04:00:00,46.27
Ireland,IRL,2019-03-01 05:00:00,2019-03-01 05:00:00,47.76
Ireland,IRL,2019-03-01 06:00:00,2019-03-01 06:00:00,54.44
Ireland,IRL,2019-03-01 07:00:00,2019-03-01 07:00:00,60.0
Ireland,IRL,2019-03-01 08:00:00,2019-03-01 08:00:00,74.05
Ireland,IRL,2019-03-01 09:00:00,2019-03-01 09:00:00,75.38
Ireland,IRL,2019-03-01 10:00:00,2019-03-01 10:00:00,69.02
Ireland,IRL,2019-03-01 11:00:00,2019-03-01 11:00:00,61.24
Ireland,IRL,2019-03-01 12:00:00,2019-03-01 12:00:00,57.36
Ireland,IRL,2019-03-01 13:00:00,2019-03-01 13:00:00,51.03
Ireland,IRL,2019-03-01 14:00:00,2019-03-01 14:00:00,51.17
Ireland,IRL,2019-03-01 15:00:00,2019-03-01 15:00:00,52.89
Ireland,IRL,2019-03-01 16:00:00,2019-03-01 16:00:00,59.22
Ireland,IRL,2019-03-01 17:00:00,2019-03-01 17:00:00,71.77
Ireland,IRL,2019-03-01 18:00:00,2019-03-01 18:00:00,84.0
Ireland,IRL,2019-03-01 19:00:00,2019-03-01 19:00:00,70.57
Ireland,IRL,2019-03-01 20:00:00,2019-03-01 20:00:00,59.99
Ireland,IRL,2019-03-01 21:00:00,2019-03-01 21:00:00,54.88
Ireland,IRL,2019-03-01 22:00:00,2019-03-01 22:00:00,51.34
Ireland,IRL,2019-03-01 23:00:00,2019-03-01 23:00:00,70.78
Ireland,IRL,2019-03-02 00:00:00,2019-03-02 00:00:00,67.24
Ireland,IRL,2019-03-02 01:00:00,2019-03-02 01:00:00,57.88
Ireland,IRL,2019-03-02 02:00:00,2019-03-02 02:00:00,52.51
Ireland,IRL,2019-03-02 03:00:00,2019-03-02 03:00:00,48.83
Ireland,IRL,2019-03-02 04:00:00,2019-03-02 04:00:00,46.62
Ireland,IRL,2019-03-02 05:00:00,2019-03-02 05:00:00,39.79
Ireland,IRL,2019-03-02 06:00:00,2019-03-02 06:00:00,37.75
Ireland,IRL,2019-03-02 07:00:00,2019-03-02 07:00:00,34.25
Ireland,IRL,2019-03-02 08:00:00,2019-03-02 08:00:00,34.25
Ireland,IRL,2019-03-02 09:00:00,2019-03-02 09:00:00,34.82
Ireland,IRL,2019-03-02 10:00:00,2019-03-02 10:00:00,32.5
Ireland,IRL,2019-03-02 11:00:00,2019-03-02 11:00:00,32.5
Ireland,IRL,2019-03-02 12:00:00,2019-03-02 12:00:00,32.5
Ireland,IRL,2019-03-02 13:00:00,2019-03-02 13:00:00,32.5
Ireland,IRL,2019-03-02 14:00:00,2019-03-02 14:00:00,32.5
Ireland,IRL,2019-03-02 15:00:00,2019-03-02 15:00:00,32.5
Ireland,IRL,2019-03-02 16:00:00,2019-03-02 16:00:00,34.25
Ireland,IRL,2019-03-02 17:00:00,2019-03-02 17:00:00,37.84
Ireland,IRL,2019-03-02 18:00:00,2019-03-02 18:00:00,46.79
Ireland,IRL,2019-03-02 19:00:00,2019-03-02 19:00:00,46.62
Ireland,IRL,2019-03-02 20:00:00,2019-03-02 20:00:00,40.0
Ireland,IRL,2019-03-02 21:00:00,2019-03-02 21:00:00,37.75
Ireland,IRL,2019-03-02 22:00:00,2019-03-02 22:00:00,37.75
Ireland,IRL,2019-03-02 23:00:00,2019-03-02 23:00:00,32.5
Ireland,IRL,2019-03-03 00:00:00,2019-03-03 00:00:00,32.5
Ireland,IRL,2019-03-03 01:00:00,2019-03-03 01:00:00,35.23
Ireland,IRL,2019-03-03 02:00:00,2019-03-03 02:00:00,35.82
Ireland,IRL,2019-03-03 03:00:00,2019-03-03 03:00:00,34.72
Ireland,IRL,2019-03-03 04:00:00,2019-03-03 04:00:00,35.23
Ireland,IRL,2019-03-03 05:00:00,2019-03-03 05:00:00,38.15
Ireland,IRL,2019-03-03 06:00:00,2019-03-03 06:00:00,52.76
Ireland,IRL,2019-03-03 07:00:00,2019-03-03 07:00:00,42.52
Ireland,IRL,2019-03-03 08:00:00,2019-03-03 08:00:00,50.0
Ireland,IRL,2019-03-03 09:00:00,2019-03-03 09:00:00,56.26
Ireland,IRL,2019-03-03 10:00:00,2019-03-03 10:00:00,61.71
Ireland,IRL,2019-03-03 11:00:00,2019-03-03 11:00:00,55.33
Ireland,IRL,2019-03-03 12:00:00,2019-03-03 12:00:00,70.0
Ireland,IRL,2019-03-03 13:00:00,2019-03-03 13:00:00,65.27
Ireland,IRL,2019-03-03 14:00:00,2019-03-03 14:00:00,52.51
Ireland,IRL,2019-03-03 15:00:00,2019-03-03 15:00:00,49.62
Ireland,IRL,2019-03-03 16:00:00,2019-03-03 16:00:00,55.71
Ireland,IRL,2019-03-03 17:00:00,2019-03-03 17:00:00,68.69
Ireland,IRL,2019-03-03 18:00:00,2019-03-03 18:00:00,77.32
Ireland,IRL,2019-03-03 19:00:00,2019-03-03 19:00:00,68.39
Ireland,IRL,2019-03-03 20:00:00,2019-03-03 20:00:00,53.01
Ireland,IRL,2019-03-03 21:00:00,2019-03-03 21:00:00,47.8
Ireland,IRL,2019-03-03 22:00:00,2019-03-03 22:00:00,48.11
Ireland,IRL,2019-03-03 23:00:00,2019-03-03 23:00:00,53.28
Ireland,IRL,2019-03-04 00:00:00,2019-03-04 00:00:00,64.08
Ireland,IRL,2019-03-04 01:00:00,2019-03-04 01:00:00,53.36
Ireland,IRL,2019-03-04 02:00:00,2019-03-04 02:00:00,47.89
Ireland,IRL,2019-03-04 03:00:00,2019-03-04 03:00:00,45.71
Ireland,IRL,2019-03-04 04:00:00,2019-03-04 04:00:00,43.0
Ireland,IRL,2019-03-04 05:00:00,2019-03-04 05:00:00,45.07
Ireland,IRL,2019-03-04 06:00:00,2019-03-04 06:00:00,50.0
Ireland,IRL,2019-03-04 07:00:00,2019-03-04 07:00:00,62.3
Ireland,IRL,2019-03-04 08:00:00,2019-03-04 08:00:00,58.87
Ireland,IRL,2019-03-04 09:00:00,2019-03-04 09:00:00,65.0
Ireland,IRL,2019-03-04 10:00:00,2019-03-04 10:00:00,53.72
Ireland,IRL,2019-03-04 11:00:00,2019-03-04 11:00:00,53.75
Ireland,IRL,2019-03-04 12:00:00,2019-03-04 12:00:00,52.78
Ireland,IRL,2019-03-04 13:00:00,2019-03-04 13:00:00,50.03
Ireland,IRL,2019-03-04 14:00:00,2019-03-04 14:00:00,48.65
Ireland,IRL,2019-03-04 15:00:00,2019-03-04 15:00:00,49.0
Ireland,IRL,2019-03-04 16:00:00,2019-03-04 16:00:00,52.2
Ireland,IRL,2019-03-04 17:00:00,2019-03-04 17:00:00,66.38
Ireland,IRL,2019-03-04 18:00:00,2019-03-04 18:00:00,87.58
Ireland,IRL,2019-03-04 19:00:00,2019-03-04 19:00:00,69.03
Ireland,IRL,2019-03-04 20:00:00,2019-03-04 20:00:00,57.43
Ireland,IRL,2019-03-04 21:00:00,2019-03-04 21:00:00,47.49
Ireland,IRL,2019-03-04 22:00:00,2019-03-04 22:00:00,44.01
Ireland,IRL,2019-03-04 23:00:00,2019-03-04 23:00:00,43.22
Ireland,IRL,2019-03-05 00:00:00,2019-03-05 00:00:00,35.0
Ireland,IRL,2019-03-05 01:00:00,2019-03-05 01:00:00,21.14
Ireland,IRL,2019-03-05 02:00:00,2019-03-05 02:00:00,15.0
Ireland,IRL,2019-03-05 03:00:00,2019-03-05 03:00:00,15.0
Ireland,IRL,2019-03-05 04:00:00,2019-03-05 04:00:00,15.0
Ireland,IRL,2019-03-05 05:00:00,2019-03-05 05:00:00,23.81
Ireland,IRL,2019-03-05 06:00:00,2019-03-05 06:00:00,32.46
Ireland,IRL,2019-03-05 07:00:00,2019-03-05 07:00:00,51.58
Ireland,IRL,2019-03-05 08:00:00,2019-03-05 08:00:00,60.87
Ireland,IRL,2019-03-05 09:00:00,2019-03-05 09:00:00,60.41
Ireland,IRL,2019-03-05 10:00:00,2019-03-05 10:00:00,52.09
Ireland,IRL,2019-03-05 11:00:00,2019-03-05 11:00:00,50.0
Ireland,IRL,2019-03-05 12:00:00,2019-03-05 12:00:00,50.66
Ireland,IRL,2019-03-05 13:00:00,2019-03-05 13:00:00,53.88
Ireland,IRL,2019-03-05 14:00:00,2019-03-05 14:00:00,55.98
Ireland,IRL,2019-03-05 15:00:00,2019-03-05 15:00:00,52.84
Ireland,IRL,2019-03-05 16:00:00,2019-03-05 16:00:00,60.0
Ireland,IRL,2019-03-05 17:00:00,2019-03-05 17:00:00,81.16
Ireland,IRL,2019-03-05 18:00:00,2019-03-05 18:00:00,101.83
Ireland,IRL,2019-03-05 19:00:00,2019-03-05 19:00:00,81.16
Ireland,IRL,2019-03-05 20:00:00,2019-03-05 20:00:00,66.0
Ireland,IRL,2019-03-05 21:00:00,2019-03-05 21:00:00,58.33
Ireland,IRL,2019-03-05 22:00:00,2019-03-05 22:00:00,49.1
Ireland,IRL,2019-03-05 23:00:00,2019-03-05 23:00:00,51.67
Ireland,IRL,2019-03-06 00:00:00,2019-03-06 00:00:00,54.35
Ireland,IRL,2019-03-06 01:00:00,2019-03-06 01:00:00,49.91
Ireland,IRL,2019-03-06 02:00:00,2019-03-06 02:00:00,45.4
Ireland,IRL,2019-03-06 03:00:00,2019-03-06 03:00:00,43.0
Ireland,IRL,2019-03-06 04:00:00,2019-03-06 04:00:00,39.75
Ireland,IRL,2019-03-06 05:00:00,2019-03-06 05:00:00,43.48
Ireland,IRL,2019-03-06 06:00:00,2019-03-06 06:00:00,51.67
Ireland,IRL,2019-03-06 07:00:00,2019-03-06 07:00:00,51.24
Ireland,IRL,2019-03-06 08:00:00,2019-03-06 08:00:00,57.29
Ireland,IRL,2019-03-06 09:00:00,2019-03-06 09:00:00,62.24
Ireland,IRL,2019-03-06 10:00:00,2019-03-06 10:00:00,60.45
Ireland,IRL,2019-03-06 11:00:00,2019-03-06 11:00:00,57.29
Ireland,IRL,2019-03-06 12:00:00,2019-03-06 12:00:00,59.59
Ireland,IRL,2019-03-06 13:00:00,2019-03-06 13:00:00,51.69
Ireland,IRL,2019-03-06 14:00:00,2019-03-06 14:00:00,50.46
Ireland,IRL,2019-03-06 15:00:00,2019-03-06 15:00:00,51.0
Ireland,IRL,2019-03-06 16:00:00,2019-03-06 16:00:00,54.53
Ireland,IRL,2019-03-06 17:00:00,2019-03-06 17:00:00,70.0
Ireland,IRL,2019-03-06 18:00:00,2019-03-06 18:00:00,91.76
Ireland,IRL,2019-03-06 19:00:00,2019-03-06 19:00:00,75.63
Ireland,IRL,2019-03-06 20:00:00,2019-03-06 20:00:00,54.82
Ireland,IRL,2019-03-06 21:00:00,2019-03-06 21:00:00,47.7
Ireland,IRL,2019-03-06 22:00:00,2019-03-06 22:00:00,48.96
Ireland,IRL,2019-03-06 23:00:00,2019-03-06 23:00:00,42.79
Ireland,IRL,2019-03-07 00:00:00,2019-03-07 00:00:00,37.85
Ireland,IRL,2019-03-07 01:00:00,2019-03-07 01:00:00,33.73
Ireland,IRL,2019-03-07 02:00:00,2019-03-07 02:00:00,33.73
Ireland,IRL,2019-03-07 03:00:00,2019-03-07 03:00:00,34.28
Ireland,IRL,2019-03-07 04:00:00,2019-03-07 04:00:00,31.0
Ireland,IRL,2019-03-07 05:00:00,2019-03-07 05:00:00,1.0
Ireland,IRL,2019-03-07 06:00:00,2019-03-07 06:00:00,40.0
Ireland,IRL,2019-03-07 07:00:00,2019-03-07 07:00:00,42.9
Ireland,IRL,2019-03-07 08:00:00,2019-03-07 08:00:00,52.2
Ireland,IRL,2019-03-07 09:00:00,2019-03-07 09:00:00,52.13
Ireland,IRL,2019-03-07 10:00:00,2019-03-07 10:00:00,47.0
Ireland,IRL,2019-03-07 11:00:00,2019-03-07 11:00:00,45.91
Ireland,IRL,2019-03-07 12:00:00,2019-03-07 12:00:00,45.47
Ireland,IRL,2019-03-07 13:00:00,2019-03-07 13:00:00,46.36
Ireland,IRL,2019-03-07 14:00:00,2019-03-07 14:00:00,45.47
Ireland,IRL,2019-03-07 15:00:00,2019-03-07 15:00:00,46.77
Ireland,IRL,2019-03-07 16:00:00,2019-03-07 16:00:00,50.92
Ireland,IRL,2019-03-07 17:00:00,2019-03-07 17:00:00,65.91
Ireland,IRL,2019-03-07 18:00:00,2019-03-07 18:00:00,87.15
Ireland,IRL,2019-03-07 19:00:00,2019-03-07 19:00:00,85.0
Ireland,IRL,2019-03-07 20:00:00,2019-03-07 20:00:00,70.1
Ireland,IRL,2019-03-07 21:00:00,2019-03-07 21:00:00,65.0
Ireland,IRL,2019-03-07 22:00:00,2019-03-07 22:00:00,55.66
Ireland,IRL,2019-03-07 23:00:00,2019-03-07 23:00:00,55.0
Ireland,IRL,2019-03-08 00:00:00,2019-03-08 00:00:00,46.32
Ireland,IRL,2019-03-08 01:00:00,2019-03-08 01:00:00,48.0
Ireland,IRL,2019-03-08 02:00:00,2019-03-08 02:00:00,48.61
Ireland,IRL,2019-03-08 03:00:00,2019-03-08 03:00:00,47.81
Ireland,IRL,2019-03-08 04:00:00,2019-03-08 04:00:00,48.8
Ireland,IRL,2019-03-08 05:00:00,2019-03-08 05:00:00,50.73
Ireland,IRL,2019-03-08 06:00:00,2019-03-08 06:00:00,61.23
Ireland,IRL,2019-03-08 07:00:00,2019-03-08 07:00:00,79.43
Ireland,IRL,2019-03-08 08:00:00,2019-03-08 08:00:00,80.33
Ireland,IRL,2019-03-08 09:00:00,2019-03-08 09:00:00,74.1
Ireland,IRL,2019-03-08 10:00:00,2019-03-08 10:00:00,55.97
Ireland,IRL,2019-03-08 11:00:00,2019-03-08 11:00:00,49.67
Ireland,IRL,2019-03-08 12:00:00,2019-03-08 12:00:00,49.35
Ireland,IRL,2019-03-08 13:00:00,2019-03-08 13:00:00,45.02
Ireland,IRL,2019-03-08 14:00:00,2019-03-08 14:00:00,44.36
Ireland,IRL,2019-03-08 15:00:00,2019-03-08 15:00:00,43.2
Ireland,IRL,2019-03-08 16:00:00,2019-03-08 16:00:00,47.78
Ireland,IRL,2019-03-08 17:00:00,2019-03-08 17:00:00,53.83
Ireland,IRL,2019-03-08 18:00:00,2019-03-08 18:00:00,70.0
Ireland,IRL,2019-03-08 19:00:00,2019-03-08 19:00:00,62.79
Ireland,IRL,2019-03-08 20:00:00,2019-03-08 20:00:00,52.45
Ireland,IRL,2019-03-08 21:00:00,2019-03-08 21:00:00,48.7
Ireland,IRL,2019-03-08 22:00:00,2019-03-08 22:00:00,44.28
Ireland,IRL,2019-03-08 23:00:00,2019-03-08 23:00:00,43.23
Ireland,IRL,2019-03-09 00:00:00,2019-03-09 00:00:00,40.64
Ireland,IRL,2019-03-09 01:00:00,2019-03-09 01:00:00,35.5
Ireland,IRL,2019-03-09 02:00:00,2019-03-09 02:00:00,31.84
Ireland,IRL,2019-03-09 03:00:00,2019-03-09 03:00:00,22.25
Ireland,IRL,2019-03-09 04:00:00,2019-03-09 04:00:00,22.93
Ireland,IRL,2019-03-09 05:00:00,2019-03-09 05:00:00,34.21
Ireland,IRL,2019-03-09 06:00:00,2019-03-09 06:00:00,31.15
Ireland,IRL,2019-03-09 07:00:00,2019-03-09 07:00:00,39.94
Ireland,IRL,2019-03-09 08:00:00,2019-03-09 08:00:00,46.75
Ireland,IRL,2019-03-09 09:00:00,2019-03-09 09:00:00,46.75
Ireland,IRL,2019-03-09 10:00:00,2019-03-09 10:00:00,46.75
Ireland,IRL,2019-03-09 11:00:00,2019-03-09 11:00:00,44.28
Ireland,IRL,2019-03-09 12:00:00,2019-03-09 12:00:00,44.28
Ireland,IRL,2019-03-09 13:00:00,2019-03-09 13:00:00,44.0
Ireland,IRL,2019-03-09 14:00:00,2019-03-09 14:00:00,45.0
Ireland,IRL,2019-03-09 15:00:00,2019-03-09 15:00:00,47.0
Ireland,IRL,2019-03-09 16:00:00,2019-03-09 16:00:00,51.3
Ireland,IRL,2019-03-09 17:00:00,2019-03-09 17:00:00,76.0
Ireland,IRL,2019-03-09 18:00:00,2019-03-09 18:00:00,155.0
Ireland,IRL,2019-03-09 19:00:00,2019-03-09 19:00:00,121.5
Ireland,IRL,2019-03-09 20:00:00,2019-03-09 20:00:00,77.0
Ireland,IRL,2019-03-09 21:00:00,2019-03-09 21:00:00,63.67
Ireland,IRL,2019-03-09 22:00:00,2019-03-09 22:00:00,63.03
Ireland,IRL,2019-03-09 23:00:00,2019-03-09 23:00:00,68.47
Ireland,IRL,2019-03-10 00:00:00,2019-03-10 00:00:00,68.5
Ireland,IRL,2019-03-10 01:00:00,2019-03-10 01:00:00,68.44
Ireland,IRL,2019-03-10 02:00:00,2019-03-10 02:00:00,61.08
Ireland,IRL,2019-03-10 03:00:00,2019-03-10 03:00:00,52.0
Ireland,IRL,2019-03-10 04:00:00,2019-03-10 04:00:00,37.0
Ireland,IRL,2019-03-10 05:00:00,2019-03-10 05:00:00,31.88
Ireland,IRL,2019-03-10 06:00:00,2019-03-10 06:00:00,28.42
Ireland,IRL,2019-03-10 07:00:00,2019-03-10 07:00:00,28.42
Ireland,IRL,2019-03-10 08:00:00,2019-03-10 08:00:00,28.42
Ireland,IRL,2019-03-10 09:00:00,2019-03-10 09:00:00,33.33
Ireland,IRL,2019-03-10 10:00:00,2019-03-10 10:00:00,35.26
Ireland,IRL,2019-03-10 11:00:00,2019-03-10 11:00:00,35.51
Ireland,IRL,2019-03-10 12:00:00,2019-03-10 12:00:00,37.0
Ireland,IRL,2019-03-10 13:00:00,2019-03-10 13:00:00,34.03
Ireland,IRL,2019-03-10 14:00:00,2019-03-10 14:00:00,32.93
Ireland,IRL,2019-03-10 15:00:00,2019-03-10 15:00:00,33.36
Ireland,IRL,2019-03-10 16:00:00,2019-03-10 16:00:00,36.71
Ireland,IRL,2019-03-10 17:00:00,2019-03-10 17:00:00,45.31
Ireland,IRL,2019-03-10 18:00:00,2019-03-10 18:00:00,66.63
Ireland,IRL,2019-03-10 19:00:00,2019-03-10 19:00:00,68.31
Ireland,IRL,2019-03-10 20:00:00,2019-03-10 20:00:00,47.72
Ireland,IRL,2019-03-10 21:00:00,2019-03-10 21:00:00,41.84
Ireland,IRL,2019-03-10 22:00:00,2019-03-10 22:00:00,35.37
Ireland,IRL,2019-03-10 23:00:00,2019-03-10 23:00:00,34.34
Ireland,IRL,2019-03-11 00:00:00,2019-03-11 00:00:00,35.0
Ireland,IRL,2019-03-11 01:00:00,2019-03-11 01:00:00,35.0
Ireland,IRL,2019-03-11 02:00:00,2019-03-11 02:00:00,34.79
Ireland,IRL,2019-03-11 03:00:00,2019-03-11 03:00:00,33.37
Ireland,IRL,2019-03-11 04:00:00,2019-03-11 04:00:00,34.3
Ireland,IRL,2019-03-11 05:00:00,2019-03-11 05:00:00,40.74
Ireland,IRL,2019-03-11 06:00:00,2019-03-11 06:00:00,50.04
Ireland,IRL,2019-03-11 07:00:00,2019-03-11 07:00:00,70.0
Ireland,IRL,2019-03-11 08:00:00,2019-03-11 08:00:00,96.19
Ireland,IRL,2019-03-11 09:00:00,2019-03-11 09:00:00,114.3
Ireland,IRL,2019-03-11 10:00:00,2019-03-11 10:00:00,89.8
Ireland,IRL,2019-03-11 11:00:00,2019-03-11 11:00:00,54.28
Ireland,IRL,2019-03-11 12:00:00,2019-03-11 12:00:00,53.87
Ireland,IRL,2019-03-11 13:00:00,2019-03-11 13:00:00,50.0
Ireland,IRL,2019-03-11 14:00:00,2019-03-11 14:00:00,49.0
Ireland,IRL,2019-03-11 15:00:00,2019-03-11 15:00:00,42.83
Ireland,IRL,2019-03-11 16:00:00,2019-03-11 16:00:00,42.83
Ireland,IRL,2019-03-11 17:00:00,2019-03-11 17:00:00,42.83
Ireland,IRL,2019-03-11 18:00:00,2019-03-11 18:00:00,42.86
Ireland,IRL,2019-03-11 19:00:00,2019-03-11 19:00:00,42.83
Ireland,IRL,2019-03-11 20:00:00,2019-03-11 20:00:00,42.7
Ireland,IRL,2019-03-11 21:00:00,2019-03-11 21:00:00,35.0
Ireland,IRL,2019-03-11 22:00:00,2019-03-11 22:00:00,35.0
Ireland,IRL,2019-03-11 23:00:00,2019-03-11 23:00:00,32.92
Ireland,IRL,2019-03-12 00:00:00,2019-03-12 00:00:00,4.71
Ireland,IRL,2019-03-12 01:00:00,2019-03-12 01:00:00,34.02
Ireland,IRL,2019-03-12 02:00:00,2019-03-12 02:00:00,34.02
Ireland,IRL,2019-03-12 03:00:00,2019-03-12 03:00:00,32.35
Ireland,IRL,2019-03-12 04:00:00,2019-03-12 04:00:00,35.0
Ireland,IRL,2019-03-12 05:00:00,2019-03-12 05:00:00,35.0
Ireland,IRL,2019-03-12 06:00:00,2019-03-12 06:00:00,42.71
Ireland,IRL,2019-03-12 07:00:00,2019-03-12 07:00:00,52.8
Ireland,IRL,2019-03-12 08:00:00,2019-03-12 08:00:00,57.0
Ireland,IRL,2019-03-12 09:00:00,2019-03-12 09:00:00,60.37
Ireland,IRL,2019-03-12 10:00:00,2019-03-12 10:00:00,59.0
Ireland,IRL,2019-03-12 11:00:00,2019-03-12 11:00:00,53.15
Ireland,IRL,2019-03-12 12:00:00,2019-03-12 12:00:00,52.28
Ireland,IRL,2019-03-12 13:00:00,2019-03-12 13:00:00,46.6
Ireland,IRL,2019-03-12 14:00:00,2019-03-12 14:00:00,43.89
Ireland,IRL,2019-03-12 15:00:00,2019-03-12 15:00:00,43.86
Ireland,IRL,2019-03-12 16:00:00,2019-03-12 16:00:00,45.73
Ireland,IRL,2019-03-12 17:00:00,2019-03-12 17:00:00,47.8
Ireland,IRL,2019-03-12 18:00:00,2019-03-12 18:00:00,52.8
Ireland,IRL,2019-03-12 19:00:00,2019-03-12 19:00:00,52.8
Ireland,IRL,2019-03-12 20:00:00,2019-03-12 20:00:00,46.7
Ireland,IRL,2019-03-12 21:00:00,2019-03-12 21:00:00,37.0
Ireland,IRL,2019-03-12 22:00:00,2019-03-12 22:00:00,34.35
Ireland,IRL,2019-03-12 23:00:00,2019-03-12 23:00:00,4.71
Ireland,IRL,2019-03-13 00:00:00,2019-03-13 00:00:00,-1.0
Ireland,IRL,2019-03-13 01:00:00,2019-03-13 01:00:00,-2.0
Ireland,IRL,2019-03-13 02:00:00,2019-03-13 02:00:00,-1.0
Ireland,IRL,2019-03-13 03:00:00,2019-03-13 03:00:00,-1.0
Ireland,IRL,2019-03-13 04:00:00,2019-03-13 04:00:00,-1.0
Ireland,IRL,2019-03-13 05:00:00,2019-03-13 05:00:00,-6.51
Ireland,IRL,2019-03-13 06:00:00,2019-03-13 06:00:00,0.0
Ireland,IRL,2019-03-13 07:00:00,2019-03-13 07:00:00,37.45
Ireland,IRL,2019-03-13 08:00:00,2019-03-13 08:00:00,48.62
Ireland,IRL,2019-03-13 09:00:00,2019-03-13 09:00:00,49.72
Ireland,IRL,2019-03-13 10:00:00,2019-03-13 10:00:00,49.11
Ireland,IRL,2019-03-13 11:00:00,2019-03-13 11:00:00,46.76
Ireland,IRL,2019-03-13 12:00:00,2019-03-13 12:00:00,46.1
Ireland,IRL,2019-03-13 13:00:00,2019-03-13 13:00:00,40.81
Ireland,IRL,2019-03-13 14:00:00,2019-03-13 14:00:00,42.38
Ireland,IRL,2019-03-13 15:00:00,2019-03-13 15:00:00,48.65
Ireland,IRL,2019-03-13 16:00:00,2019-03-13 16:00:00,49.75
Ireland,IRL,2019-03-13 17:00:00,2019-03-13 17:00:00,50.4
Ireland,IRL,2019-03-13 18:00:00,2019-03-13 18:00:00,56.91
Ireland,IRL,2019-03-13 19:00:00,2019-03-13 19:00:00,54.0
Ireland,IRL,2019-03-13 20:00:00,2019-03-13 20:00:00,48.65
Ireland,IRL,2019-03-13 21:00:00,2019-03-13 21:00:00,35.0
Ireland,IRL,2019-03-13 22:00:00,2019-03-13 22:00:00,33.4
Ireland,IRL,2019-03-13 23:00:00,2019-03-13 23:00:00,-0.1
Ireland,IRL,2019-03-14 00:00:00,2019-03-14 00:00:00,-1.0
Ireland,IRL,2019-03-14 01:00:00,2019-03-14 01:00:00,-1.0
Ireland,IRL,2019-03-14 02:00:00,2019-03-14 02:00:00,-6.5
Ireland,IRL,2019-03-14 03:00:00,2019-03-14 03:00:00,-6.63
Ireland,IRL,2019-03-14 04:00:00,2019-03-14 04:00:00,-7.0
Ireland,IRL,2019-03-14 05:00:00,2019-03-14 05:00:00,-7.0
Ireland,IRL,2019-03-14 06:00:00,2019-03-14 06:00:00,-3.0
Ireland,IRL,2019-03-14 07:00:00,2019-03-14 07:00:00,30.21
Ireland,IRL,2019-03-14 08:00:00,2019-03-14 08:00:00,45.0
Ireland,IRL,2019-03-14 09:00:00,2019-03-14 09:00:00,45.59
Ireland,IRL,2019-03-14 10:00:00,2019-03-14 10:00:00,45.59
Ireland,IRL,2019-03-14 11:00:00,2019-03-14 11:00:00,44.34
Ireland,IRL,2019-03-14 12:00:00,2019-03-14 12:00:00,42.86
Ireland,IRL,2019-03-14 13:00:00,2019-03-14 13:00:00,41.0
Ireland,IRL,2019-03-14 14:00:00,2019-03-14 14:00:00,40.93
Ireland,IRL,2019-03-14 15:00:00,2019-03-14 15:00:00,42.46
Ireland,IRL,2019-03-14 16:00:00,2019-03-14 16:00:00,47.67
Ireland,IRL,2019-03-14 17:00:00,2019-03-14 17:00:00,58.4
Ireland,IRL,2019-03-14 18:00:00,2019-03-14 18:00:00,81.82
Ireland,IRL,2019-03-14 19:00:00,2019-03-14 19:00:00,78.97
Ireland,IRL,2019-03-14 20:00:00,2019-03-14 20:00:00,70.0
Ireland,IRL,2019-03-14 21:00:00,2019-03-14 21:00:00,50.18
Ireland,IRL,2019-03-14 22:00:00,2019-03-14 22:00:00,45.45
Ireland,IRL,2019-03-14 23:00:00,2019-03-14 23:00:00,33.32
Ireland,IRL,2019-03-15 00:00:00,2019-03-15 00:00:00,30.5
